"";"Driver";"year";"race";"raceID";"race_ID";"Start";"Mid Race";"Finish";"High Pos.";"Low Pos.";"Avg. Pos.";"Pass Diff.";"Green Flag Passes";"Green Flag Times Passed";"Quality Passes";"Pct. Quality Passes";"Fastest Lap";"Top 15 Laps";"Pct. Top 15 Laps";"Laps Led";"Pct. Laps Led";"Total Laps";"Driver Rating"
"655";"Landon Cassill";"2021";"17";"17_2021";"2021_17";"32";"30";"27";"24";"33";"29";"-2";"21";"23";"0";"0.0";"0";"0";"0.0";"0";"0.0";"45";"33.3"
"656";"Jeremy Clements";"2021";"17";"17_2021";"2021_17";"9";"23";"28";"8";"33";"24";"-11";"20";"31";"1";"5.0";"0";"9";"20.5";"0";"0.0";"44";"60.7"
"657";"Josh Bilicki";"2021";"17";"17_2021";"2021_17";"14";"33";"29";"4";"33";"19";"-18";"36";"54";"6";"16.7";"0";"19";"45.2";"0";"0.0";"42";"48.3"
"658";"Ryan Ellis";"2021";"17";"17_2021";"2021_17";"28";"27";"30";"22";"34";"29";"-4";"32";"36";"0";"0.0";"0";"0";"0.0";"0";"0.0";"42";"41.7"
"659";"Brett Moffitt";"2021";"17";"17_2021";"2021_17";"24";"31";"31";"9";"33";"24";"-20";"41";"61";"3";"7.3";"0";"6";"14.6";"0";"0.0";"41";"41.7"
"660";"Natalie Decker";"2021";"17";"17_2021";"2021_17";"35";"25";"32";"20";"36";"31";"-29";"16";"45";"0";"0.0";"0";"0";"0.0";"0";"0.0";"38";"28.3"
"661";"Ty Gibbs";"2021";"17";"17_2021";"2021_17";"1";"3";"33";"1";"31";"14";"15";"38";"23";"26";"68.4";"0";"30";"88.2";"2";"5.9";"34";"97.1"
"662";"Jade Buford";"2021";"17";"17_2021";"2021_17";"11";"34";"34";"11";"35";"31";"-9";"8";"17";"1";"12.5";"0";"3";"18.8";"0";"0.0";"16";"34.8"
"663";"Sam Mayer";"2021";"17";"17_2021";"2021_17";"23";"35";"35";"7";"25";"30";"-4";"17";"21";"4";"23.5";"0";"5";"41.7";"0";"0.0";"12";"45.5"
"664";"Spencer Pumpelly";"2021";"17";"17_2021";"2021_17";"18";"36";"36";"16";"36";"34";"-19";"2";"21";"0";"0.0";"0";"0";"0.0";"0";"0.0";"11";"25.7"
"665";"Kyle Busch";"2021";"18";"18_2021";"2021_18";"1";"1";"1";"1";"15";"2";"26";"29";"3";"23";"79.3";"49";"164";"100.0";"97";"59.1";"164";"150.0"
"666";"Jeb Burton";"2021";"18";"18_2021";"2021_18";"11";"23";"2";"1";"32";"16";"-41";"50";"91";"21";"42.0";"0";"57";"34.8";"1";"0.6";"164";"82.2"
"667";"Noah Gragson";"2021";"18";"18_2021";"2021_18";"9";"3";"3";"1";"32";"9";"6";"30";"24";"22";"73.3";"5";"144";"87.8";"5";"3.0";"164";"103.3"
"668";"Justin Haley";"2021";"18";"18_2021";"2021_18";"7";"9";"4";"2";"21";"8";"-6";"42";"48";"35";"83.3";"0";"160";"97.6";"0";"0.0";"164";"105.2"
"669";"Ty Dillon";"2021";"18";"18_2021";"2021_18";"30";"8";"5";"1";"30";"12";"25";"79";"54";"48";"60.8";"0";"119";"72.6";"4";"2.4";"164";"92.2"
"670";"Brett Moffitt";"2021";"18";"18_2021";"2021_18";"20";"7";"6";"2";"20";"7";"31";"72";"41";"57";"79.2";"7";"156";"95.1";"0";"0.0";"164";"109.0"
"671";"Justin Allgaier";"2021";"18";"18_2021";"2021_18";"8";"4";"7";"1";"30";"8";"7";"48";"41";"31";"64.6";"7";"158";"96.3";"4";"2.4";"164";"102.8"
"672";"Jeremy Clements";"2021";"18";"18_2021";"2021_18";"19";"13";"8";"4";"19";"11";"0";"62";"62";"47";"75.8";"1";"138";"84.1";"0";"0.0";"164";"91.2"
"673";"Sam Mayer";"2021";"18";"18_2021";"2021_18";"22";"14";"9";"7";"23";"14";"1";"53";"52";"30";"56.6";"0";"115";"70.1";"0";"0.0";"164";"85.0"
"674";"Austin Cindric";"2021";"18";"18_2021";"2021_18";"4";"11";"10";"4";"36";"14";"27";"72";"45";"31";"43.1";"0";"117";"71.3";"0";"0.0";"164";"86.5"
"675";"Austin Dillon";"2021";"18";"18_2021";"2021_18";"6";"10";"11";"4";"28";"11";"22";"70";"48";"42";"60.0";"0";"131";"79.9";"0";"0.0";"164";"90.0"
"676";"Ryan Sieg";"2021";"18";"18_2021";"2021_18";"16";"15";"12";"5";"37";"18";"49";"80";"31";"27";"33.8";"1";"72";"43.9";"0";"0.0";"164";"81.2"
"677";"A.J. Allmendinger";"2021";"18";"18_2021";"2021_18";"3";"2";"13";"1";"33";"6";"30";"66";"36";"38";"57.6";"19";"148";"90.2";"2";"1.2";"164";"113.1"
"678";"Ryan Vargas";"2021";"18";"18_2021";"2021_18";"32";"31";"14";"10";"37";"28";"-27";"41";"68";"2";"4.9";"0";"15";"9.1";"0";"0.0";"164";"53.0"
"679";"Alex Labbe";"2021";"18";"18_2021";"2021_18";"17";"30";"15";"5";"31";"20";"-31";"47";"78";"14";"29.8";"0";"32";"19.5";"0";"0.0";"164";"69.0"
"680";"Tommy Joe Martins";"2021";"18";"18_2021";"2021_18";"14";"16";"16";"3";"32";"19";"-10";"67";"77";"18";"26.9";"0";"41";"25.0";"0";"0.0";"164";"69.3"
"681";"Jade Buford";"2021";"18";"18_2021";"2021_18";"27";"27";"17";"6";"35";"25";"-3";"56";"59";"0";"0.0";"0";"5";"3.0";"0";"0.0";"164";"58.5"
"682";"Josh Williams";"2021";"18";"18_2021";"2021_18";"18";"28";"18";"8";"33";"22";"-39";"41";"80";"3";"7.3";"0";"18";"11.0";"0";"0.0";"164";"59.3"
"683";"Riley Herbst";"2021";"18";"18_2021";"2021_18";"10";"20";"19";"9";"39";"18";"12";"57";"45";"18";"31.6";"0";"83";"50.6";"0";"0.0";"164";"75.7"
"684";"Colby Howard";"2021";"18";"18_2021";"2021_18";"36";"25";"20";"5";"36";"22";"-13";"51";"64";"1";"2.0";"0";"5";"3.0";"0";"0.0";"164";"64.0"
"685";"Myatt Snider";"2021";"18";"18_2021";"2021_18";"15";"17";"21";"2";"33";"18";"-10";"58";"68";"24";"41.4";"0";"77";"47.0";"0";"0.0";"164";"72.3"
"686";"Jeffrey Earnhardt";"2021";"18";"18_2021";"2021_18";"37";"29";"22";"19";"38";"29";"4";"54";"50";"0";"0.0";"0";"0";"0.0";"0";"0.0";"164";"46.2"
"687";"Josh Berry";"2021";"18";"18_2021";"2021_18";"28";"37";"23";"8";"37";"27";"9";"49";"40";"6";"12.2";"0";"13";"7.9";"0";"0.0";"164";"51.5"
"688";"Harrison Burton";"2021";"18";"18_2021";"2021_18";"5";"6";"24";"1";"32";"9";"30";"51";"21";"28";"54.9";"5";"129";"78.7";"3";"1.8";"164";"97.7"
"689";"Joe Graf, Jr.";"2021";"18";"18_2021";"2021_18";"33";"33";"25";"17";"37";"28";"-31";"39";"70";"0";"0.0";"0";"0";"0.0";"0";"0.0";"164";"43.2"
"690";"Matt Mills";"2021";"18";"18_2021";"2021_18";"24";"35";"26";"10";"36";"29";"-16";"40";"56";"0";"0.0";"0";"1";"0.6";"0";"0.0";"164";"44.0"
"691";"Ronnie Bassett, Jr.";"2021";"18";"18_2021";"2021_18";"29";"22";"27";"20";"37";"31";"-11";"41";"52";"0";"0.0";"0";"0";"0.0";"0";"0.0";"164";"44.8"
"692";"Jesse Little";"2021";"18";"18_2021";"2021_18";"31";"32";"28";"12";"39";"31";"-8";"26";"34";"0";"0.0";"0";"1";"0.6";"0";"0.0";"164";"39.8"
"693";"Mason Massey";"2021";"18";"18_2021";"2021_18";"23";"34";"29";"10";"39";"34";"-16";"8";"24";"0";"0.0";"0";"1";"0.6";"0";"0.0";"164";"33.5"
"694";"Daniel Hemric";"2021";"18";"18_2021";"2021_18";"2";"5";"30";"1";"32";"5";"-9";"31";"40";"27";"87.1";"14";"156";"95.1";"45";"27.4";"164";"107.7"
"695";"Brandon Brown";"2021";"18";"18_2021";"2021_18";"12";"19";"31";"11";"34";"18";"-7";"63";"70";"23";"36.5";"0";"64";"39.3";"0";"0.0";"163";"63.7"
"696";"Kyle Weatherman";"2021";"18";"18_2021";"2021_18";"38";"24";"32";"1";"38";"22";"-10";"63";"73";"2";"3.2";"0";"14";"8.6";"3";"1.9";"162";"55.7"
"697";"Santino Ferrucci";"2021";"18";"18_2021";"2021_18";"25";"36";"33";"9";"37";"29";"-10";"39";"49";"0";"0.0";"0";"2";"1.2";"0";"0.0";"162";"43.8"
"698";"Bayley Currey";"2021";"18";"18_2021";"2021_18";"39";"18";"34";"11";"39";"29";"16";"49";"33";"0";"0.0";"0";"2";"1.2";"0";"0.0";"162";"44.5"
"699";"Gray Gaulding";"2021";"18";"18_2021";"2021_18";"40";"26";"35";"18";"40";"30";"4";"45";"41";"0";"0.0";"0";"0";"0.0";"0";"0.0";"160";"37.5"
"700";"Carson Ware";"2021";"18";"18_2021";"2021_18";"26";"38";"36";"26";"40";"38";"-15";"2";"17";"0";"0.0";"0";"0";"0.0";"0";"0.0";"139";"27.2"
"701";"C.J. McLaughlin";"2021";"18";"18_2021";"2021_18";"34";"39";"37";"34";"40";"39";"2";"3";"1";"0";"0.0";"0";"0";"0.0";"0";"0.0";"139";"26.8"
"702";"Landon Cassill";"2021";"18";"18_2021";"2021_18";"21";"21";"38";"14";"39";"29";"9";"43";"34";"8";"18.6";"0";"13";"10.2";"0";"0.0";"128";"52.8"
"703";"Brandon Jones";"2021";"18";"18_2021";"2021_18";"13";"12";"39";"4";"23";"18";"5";"46";"41";"33";"71.7";"1";"109";"92.4";"0";"0.0";"118";"77.5"
"704";"David Starr";"2021";"18";"18_2021";"2021_18";"35";"40";"40";"20";"38";"37";"4";"33";"29";"0";"0.0";"0";"0";"0.0";"0";"0.0";"50";"26.3"
"705";"Christopher Bell";"2021";"19";"19_2021";"2021_19";"14";"1";"1";"1";"14";"2";"15";"23";"8";"23";"100.0";"70";"200";"100.0";"151";"75.5";"200";"149.2"
"706";"Justin Allgaier";"2021";"19";"19_2021";"2021_19";"5";"2";"2";"2";"30";"4";"4";"30";"26";"30";"100.0";"19";"199";"99.5";"0";"0.0";"200";"118.3"
"707";"Daniel Hemric";"2021";"19";"19_2021";"2021_19";"13";"3";"3";"2";"13";"4";"14";"39";"25";"39";"100.0";"32";"200";"100.0";"0";"0.0";"200";"118.6"
"708";"Austin Cindric";"2021";"19";"19_2021";"2021_19";"4";"4";"4";"2";"28";"4";"2";"18";"16";"18";"100.0";"21";"199";"99.5";"0";"0.0";"200";"119.2"
"709";"Harrison Burton";"2021";"19";"19_2021";"2021_19";"10";"10";"5";"2";"14";"7";"11";"32";"21";"32";"100.0";"7";"200";"100.0";"0";"0.0";"200";"104.6"
"710";"Justin Haley";"2021";"19";"19_2021";"2021_19";"2";"6";"6";"2";"30";"6";"-3";"15";"18";"14";"93.3";"2";"198";"99.0";"0";"0.0";"200";"108.0"
"711";"Myatt Snider";"2021";"19";"19_2021";"2021_19";"16";"9";"7";"5";"16";"11";"10";"31";"21";"27";"87.1";"2";"199";"99.5";"0";"0.0";"200";"93.7"
"712";"Josh Berry";"2021";"19";"19_2021";"2021_19";"21";"7";"8";"3";"21";"9";"19";"41";"22";"30";"73.2";"2";"190";"95.0";"0";"0.0";"200";"98.4"
"713";"Brett Moffitt";"2021";"19";"19_2021";"2021_19";"7";"8";"9";"7";"33";"11";"-8";"17";"25";"16";"94.1";"0";"182";"91.0";"0";"0.0";"200";"88.0"
"714";"Riley Herbst";"2021";"19";"19_2021";"2021_19";"12";"13";"10";"6";"38";"15";"14";"44";"30";"19";"43.2";"1";"148";"74.0";"0";"0.0";"200";"84.4"
"715";"Jeb Burton";"2021";"19";"19_2021";"2021_19";"1";"11";"11";"1";"29";"9";"-10";"12";"22";"12";"100.0";"2";"198";"99.0";"16";"8.0";"200";"94.9"
"716";"A.J. Allmendinger";"2021";"19";"19_2021";"2021_19";"6";"5";"12";"1";"27";"5";"-9";"22";"31";"22";"100.0";"5";"198";"99.0";"29";"14.5";"200";"102.7"
"717";"Ryan Sieg";"2021";"19";"19_2021";"2021_19";"11";"14";"13";"5";"37";"14";"15";"51";"36";"31";"60.8";"0";"163";"81.5";"0";"0.0";"200";"83.8"
"718";"Noah Gragson";"2021";"19";"19_2021";"2021_19";"3";"12";"14";"3";"32";"11";"-2";"25";"27";"25";"100.0";"0";"193";"96.5";"0";"0.0";"200";"88.8"
"719";"Jeremy Clements";"2021";"19";"19_2021";"2021_19";"8";"18";"15";"4";"18";"14";"-6";"23";"29";"13";"56.5";"2";"102";"51.0";"0";"0.0";"200";"80.0"
"720";"Brandon Gdovic";"2021";"19";"19_2021";"2021_19";"32";"17";"16";"8";"32";"17";"12";"24";"12";"2";"8.3";"0";"41";"20.5";"0";"0.0";"200";"73.8"
"721";"Brandon Brown";"2021";"19";"19_2021";"2021_19";"22";"15";"17";"1";"38";"16";"-4";"32";"36";"8";"25.0";"0";"80";"40.0";"4";"2.0";"200";"75.0"
"722";"Jade Buford";"2021";"19";"19_2021";"2021_19";"18";"16";"18";"11";"33";"19";"1";"32";"31";"2";"6.2";"0";"30";"15.2";"0";"0.0";"198";"70.0"
"723";"Kyle Weatherman";"2021";"19";"19_2021";"2021_19";"34";"20";"19";"9";"34";"19";"18";"32";"14";"5";"15.6";"0";"12";"6.1";"0";"0.0";"198";"67.7"
"724";"David Starr";"2021";"19";"19_2021";"2021_19";"38";"19";"20";"13";"38";"23";"11";"22";"11";"0";"0.0";"0";"1";"0.5";"0";"0.0";"198";"56.7"
"725";"Tommy Joe Martins";"2021";"19";"19_2021";"2021_19";"17";"26";"21";"10";"37";"22";"15";"32";"17";"5";"15.6";"0";"18";"9.1";"0";"0.0";"197";"63.2"
"726";"Josh Williams";"2021";"19";"19_2021";"2021_19";"20";"24";"22";"18";"37";"24";"-3";"28";"31";"0";"0.0";"0";"0";"0.0";"0";"0.0";"197";"55.8"
"727";"J.J. Yeley";"2021";"19";"19_2021";"2021_19";"36";"31";"23";"14";"36";"24";"2";"43";"41";"6";"14.0";"0";"3";"1.5";"0";"0.0";"197";"57.5"
"728";"Joe Graf, Jr.";"2021";"19";"19_2021";"2021_19";"30";"27";"24";"2";"39";"27";"-30";"23";"53";"0";"0.0";"0";"6";"3.0";"0";"0.0";"197";"49.2"
"729";"Landon Cassill";"2021";"19";"19_2021";"2021_19";"31";"22";"25";"21";"36";"28";"5";"38";"33";"0";"0.0";"0";"0";"0.0";"0";"0.0";"197";"48.5"
"730";"Jeffrey Earnhardt";"2021";"19";"19_2021";"2021_19";"26";"29";"26";"22";"32";"27";"-9";"37";"46";"0";"0.0";"0";"0";"0.0";"0";"0.0";"197";"50.7"
"731";"Dexter Bean";"2021";"19";"19_2021";"2021_19";"37";"25";"27";"23";"37";"29";"-10";"28";"38";"0";"0.0";"0";"0";"0.0";"0";"0.0";"197";"40.7"
"732";"Jesse Little";"2021";"19";"19_2021";"2021_19";"28";"28";"28";"20";"35";"29";"-11";"24";"35";"0";"0.0";"0";"0";"0.0";"0";"0.0";"197";"42.8"
"733";"Ryan Vargas";"2021";"19";"19_2021";"2021_19";"19";"33";"29";"19";"36";"31";"-15";"19";"34";"0";"0.0";"0";"0";"0.0";"0";"0.0";"196";"38.2"
"734";"Colby Howard";"2021";"19";"19_2021";"2021_19";"25";"30";"30";"24";"36";"29";"-7";"34";"41";"0";"0.0";"0";"0";"0.0";"0";"0.0";"196";"39.2"
"735";"Patrick Emerling";"2021";"19";"19_2021";"2021_19";"24";"21";"31";"18";"34";"24";"-6";"19";"25";"0";"0.0";"0";"0";"0.0";"0";"0.0";"196";"52.7"
"736";"Matt Mills";"2021";"19";"19_2021";"2021_19";"27";"35";"32";"6";"39";"34";"7";"20";"13";"0";"0.0";"0";"1";"0.5";"0";"0.0";"195";"31.0"
"737";"Spencer Boyd";"2021";"19";"19_2021";"2021_19";"40";"32";"33";"31";"40";"35";"-11";"6";"17";"0";"0.0";"0";"0";"0.0";"0";"0.0";"194";"27.8"
"738";"Jordan Anderson";"2021";"19";"19_2021";"2021_19";"33";"36";"34";"12";"36";"29";"8";"20";"12";"0";"0.0";"0";"2";"1.0";"0";"0.0";"194";"54.0"
"739";"Dawson Cram";"2021";"19";"19_2021";"2021_19";"35";"34";"35";"4";"38";"31";"-9";"23";"32";"0";"0.0";"0";"1";"0.5";"0";"0.0";"184";"33.3"
"740";"Alex Labbe";"2021";"19";"19_2021";"2021_19";"15";"37";"36";"14";"37";"32";"-29";"8";"37";"0";"0.0";"0";"8";"4.6";"0";"0.0";"174";"52.0"
"741";"C.J. McLaughlin";"2021";"19";"19_2021";"2021_19";"39";"23";"37";"18";"40";"33";"-16";"8";"24";"0";"0.0";"0";"0";"0.0";"0";"0.0";"164";"30.8"
"742";"Brandon Jones";"2021";"19";"19_2021";"2021_19";"23";"38";"38";"12";"38";"34";"27";"34";"7";"2";"5.9";"0";"14";"13.7";"0";"0.0";"102";"60.7"
"743";"Sam Mayer";"2021";"19";"19_2021";"2021_19";"9";"39";"39";"9";"39";"36";"-7";"5";"12";"4";"80.0";"1";"14";"50.0";"0";"0.0";"28";"38.3"
"744";"Mason Massey";"2021";"19";"19_2021";"2021_19";"29";"40";"40";"26";"40";"39";"-7";"5";"12";"0";"0.0";"0";"0";"0.0";"0";"0.0";"26";"24.3"
"745";"Ty Gibbs";"2021";"20";"20_2021";"2021_20";"15";"2";"1";"1";"29";"4";"-4";"32";"36";"22";"68.8";"21";"78";"95.1";"43";"52.4";"82";"149.2"
"746";"A.J. Allmendinger";"2021";"20";"20_2021";"2021_20";"6";"1";"2";"1";"25";"5";"29";"35";"6";"31";"88.6";"12";"77";"93.9";"6";"7.3";"82";"123.5"
"747";"Austin Cindric";"2021";"20";"20_2021";"2021_20";"2";"3";"3";"1";"12";"3";"19";"22";"3";"21";"95.5";"17";"82";"100.0";"22";"26.8";"82";"127.5"
"748";"Justin Allgaier";"2021";"20";"20_2021";"2021_20";"1";"4";"4";"1";"31";"8";"-28";"36";"64";"20";"55.6";"1";"71";"86.6";"0";"0.0";"82";"110.2"
"749";"Harrison Burton";"2021";"20";"20_2021";"2021_20";"4";"14";"5";"1";"36";"9";"-17";"35";"52";"25";"71.4";"1";"71";"86.6";"3";"3.7";"82";"101.2"
"750";"Brandon Jones";"2021";"20";"20_2021";"2021_20";"21";"16";"6";"1";"36";"9";"-23";"47";"70";"23";"48.9";"0";"63";"76.8";"1";"1.2";"82";"107.5"
"751";"Noah Gragson";"2021";"20";"20_2021";"2021_20";"11";"5";"7";"3";"15";"8";"15";"34";"19";"31";"91.2";"0";"82";"100.0";"0";"0.0";"82";"102.7"
"752";"Jeb Burton";"2021";"20";"20_2021";"2021_20";"8";"36";"8";"5";"37";"11";"9";"37";"28";"27";"73.0";"0";"71";"86.6";"0";"0.0";"82";"94.5"
"753";"Justin Haley";"2021";"20";"20_2021";"2021_20";"5";"15";"9";"4";"33";"11";"15";"47";"32";"28";"59.6";"0";"69";"84.1";"0";"0.0";"82";"93.8"
"754";"Sam Mayer";"2021";"20";"20_2021";"2021_20";"23";"7";"10";"3";"36";"15";"49";"66";"17";"27";"40.9";"1";"43";"52.4";"0";"0.0";"82";"83.7"
"755";"Michael Annett";"2021";"20";"20_2021";"2021_20";"18";"8";"11";"7";"30";"14";"25";"41";"16";"21";"51.2";"0";"52";"63.4";"0";"0.0";"82";"87.5"
"756";"Brandon Brown";"2021";"20";"20_2021";"2021_20";"14";"12";"12";"7";"35";"15";"-7";"37";"44";"21";"56.8";"0";"60";"73.2";"0";"0.0";"82";"82.2"
"757";"Riley Herbst";"2021";"20";"20_2021";"2021_20";"10";"6";"13";"6";"31";"13";"31";"50";"19";"22";"44.0";"0";"63";"76.8";"0";"0.0";"82";"88.3"
"758";"Josh Williams";"2021";"20";"20_2021";"2021_20";"19";"13";"14";"7";"36";"20";"-18";"45";"63";"4";"8.9";"0";"17";"20.7";"0";"0.0";"82";"70.7"
"759";"Myatt Snider";"2021";"20";"20_2021";"2021_20";"7";"19";"15";"4";"32";"15";"-27";"52";"79";"18";"34.6";"0";"53";"64.6";"0";"0.0";"82";"78.0"
"760";"Jeremy Clements";"2021";"20";"20_2021";"2021_20";"12";"11";"16";"6";"33";"17";"-5";"38";"43";"10";"26.3";"0";"39";"47.6";"0";"0.0";"82";"74.8"
"761";"Kris Wright";"2021";"20";"20_2021";"2021_20";"24";"26";"17";"13";"38";"24";"20";"73";"53";"3";"4.1";"0";"6";"7.3";"0";"0.0";"82";"59.7"
"762";"Ryan Sieg";"2021";"20";"20_2021";"2021_20";"13";"31";"18";"13";"39";"29";"35";"70";"35";"0";"0.0";"0";"0";"0.0";"0";"0.0";"82";"55.5"
"763";"Tommy Joe Martins";"2021";"20";"20_2021";"2021_20";"17";"20";"19";"8";"33";"20";"-17";"47";"64";"1";"2.1";"0";"10";"12.2";"0";"0.0";"82";"66.0"
"764";"Landon Cassill";"2021";"20";"20_2021";"2021_20";"20";"29";"20";"10";"35";"23";"-10";"45";"55";"0";"0.0";"0";"6";"7.3";"0";"0.0";"82";"57.5"
"765";"Jade Buford";"2021";"20";"20_2021";"2021_20";"16";"24";"21";"9";"37";"20";"-12";"45";"57";"8";"17.8";"0";"22";"26.8";"0";"0.0";"82";"64.7"
"766";"Daniel Hemric";"2021";"20";"20_2021";"2021_20";"3";"10";"22";"1";"34";"11";"-32";"49";"81";"16";"32.7";"4";"60";"73.2";"7";"8.5";"82";"90.2"
"767";"Preston Pardus";"2021";"20";"20_2021";"2021_20";"35";"21";"23";"3";"35";"22";"-8";"50";"58";"3";"6.0";"0";"13";"15.9";"0";"0.0";"82";"61.7"
"768";"Josh Bilicki";"2021";"20";"20_2021";"2021_20";"30";"27";"24";"21";"37";"27";"19";"50";"31";"0";"0.0";"0";"0";"0.0";"0";"0.0";"82";"47.0"
"769";"Jeffrey Earnhardt";"2021";"20";"20_2021";"2021_20";"28";"25";"25";"16";"32";"26";"-2";"46";"48";"0";"0.0";"0";"0";"0.0";"0";"0.0";"82";"45.8"
"770";"Brett Moffitt";"2021";"20";"20_2021";"2021_20";"9";"18";"26";"6";"32";"15";"9";"50";"41";"22";"44.0";"0";"53";"64.6";"0";"0.0";"82";"73.2"
"771";"Jesse Little";"2021";"20";"20_2021";"2021_20";"27";"32";"27";"17";"37";"29";"5";"33";"28";"0";"0.0";"0";"0";"0.0";"0";"0.0";"82";"42.8"
"772";"Stephen Leicht";"2021";"20";"20_2021";"2021_20";"40";"33";"28";"21";"40";"33";"17";"27";"10";"0";"0.0";"0";"0";"0.0";"0";"0.0";"82";"38.3"
"773";"Timmy Hill";"2021";"20";"20_2021";"2021_20";"32";"23";"29";"13";"35";"27";"0";"40";"40";"0";"0.0";"0";"1";"1.2";"0";"0.0";"81";"45.8"
"774";"Joe Graf, Jr.";"2021";"20";"20_2021";"2021_20";"25";"37";"30";"4";"37";"30";"-66";"28";"94";"0";"0.0";"0";"2";"2.5";"0";"0.0";"81";"36.8"
"775";"Colby Howard";"2021";"20";"20_2021";"2021_20";"31";"30";"31";"19";"38";"30";"-22";"32";"54";"0";"0.0";"0";"0";"0.0";"0";"0.0";"81";"37.0"
"776";"Bayley Currey";"2021";"20";"20_2021";"2021_20";"39";"22";"32";"2";"39";"25";"-19";"39";"58";"2";"5.1";"0";"9";"11.1";"0";"0.0";"81";"50.8"
"777";"Dave Smith";"2021";"20";"20_2021";"2021_20";"38";"34";"33";"16";"39";"33";"-13";"29";"42";"0";"0.0";"0";"0";"0.0";"0";"0.0";"80";"31.3"
"778";"Kyle Weatherman";"2021";"20";"20_2021";"2021_20";"22";"28";"34";"14";"37";"25";"7";"42";"35";"1";"2.4";"0";"2";"2.7";"0";"0.0";"75";"46.0"
"779";"Michael Munley";"2021";"20";"20_2021";"2021_20";"34";"38";"35";"34";"40";"38";"3";"3";"0";"0";"0.0";"0";"0";"0.0";"0";"0.0";"74";"26.8"
"780";"Erik Jones";"2021";"20";"20_2021";"2021_20";"36";"9";"36";"8";"36";"20";"43";"52";"9";"16";"30.8";"0";"31";"47.0";"0";"0.0";"66";"67.0"
"781";"Austin Dillon";"2021";"20";"20_2021";"2021_20";"33";"17";"37";"4";"36";"24";"-4";"42";"46";"4";"9.5";"0";"24";"45.3";"0";"0.0";"53";"63.2"
"782";"Matt Mills";"2021";"20";"20_2021";"2021_20";"29";"35";"38";"25";"38";"36";"2";"16";"14";"0";"0.0";"0";"0";"0.0";"0";"0.0";"47";"28.3"
"783";"Alex Labbe";"2021";"20";"20_2021";"2021_20";"26";"39";"39";"19";"39";"35";"-12";"12";"24";"0";"0.0";"0";"0";"0.0";"0";"0.0";"28";"42.2"
"784";"Kyle Tilley";"2021";"20";"20_2021";"2021_20";"37";"40";"40";"33";"40";"39";"-7";"7";"14";"0";"0.0";"0";"0";"0.0";"0";"0.0";"20";"24.3"
"785";"Austin Cindric";"2021";"21";"21_2021";"2021_21";"2";"1";"1";"1";"18";"3";"-11";"20";"31";"12";"60.0";"13";"59";"95.2";"29";"46.8";"62";"148.2"
"786";"A.J. Allmendinger";"2021";"21";"21_2021";"2021_21";"1";"4";"2";"1";"24";"6";"11";"26";"15";"23";"88.5";"14";"60";"96.8";"8";"12.9";"62";"125.1"
"787";"Justin Haley";"2021";"21";"21_2021";"2021_21";"3";"3";"3";"1";"23";"4";"18";"24";"6";"18";"75.0";"9";"60";"96.8";"18";"29.0";"62";"125.5"
"788";"Chase Elliott";"2021";"21";"21_2021";"2021_21";"25";"13";"4";"3";"25";"11";"1";"45";"44";"20";"44.4";"1";"47";"75.8";"0";"0.0";"62";"100.8"
"789";"Noah Gragson";"2021";"21";"21_2021";"2021_21";"7";"2";"5";"1";"14";"6";"10";"21";"11";"19";"90.5";"0";"62";"100.0";"0";"0.0";"62";"106.8"
"790";"Austin Dillon";"2021";"21";"21_2021";"2021_21";"19";"11";"6";"6";"29";"16";"6";"38";"32";"13";"34.2";"0";"31";"50.0";"0";"0.0";"62";"81.7"
"791";"Myatt Snider";"2021";"21";"21_2021";"2021_21";"8";"8";"7";"2";"25";"8";"-13";"23";"36";"16";"69.6";"0";"55";"88.7";"0";"0.0";"62";"97.7"
"792";"Riley Herbst";"2021";"21";"21_2021";"2021_21";"6";"24";"8";"1";"25";"10";"31";"39";"8";"18";"46.2";"0";"52";"83.9";"3";"4.8";"62";"93.4"
"793";"Harrison Burton";"2021";"21";"21_2021";"2021_21";"11";"25";"9";"3";"31";"21";"-2";"18";"20";"3";"16.7";"0";"22";"35.5";"0";"0.0";"62";"68.3"
"794";"Andy Lally";"2021";"21";"21_2021";"2021_21";"26";"10";"10";"5";"26";"12";"21";"37";"16";"22";"59.5";"0";"54";"87.1";"0";"0.0";"62";"84.2"
"795";"Justin Allgaier";"2021";"21";"21_2021";"2021_21";"4";"5";"11";"2";"22";"9";"18";"28";"10";"19";"67.9";"0";"56";"90.3";"0";"0.0";"62";"95.2"
"796";"Daniel Hemric";"2021";"21";"21_2021";"2021_21";"13";"26";"12";"5";"27";"12";"-2";"35";"37";"22";"62.9";"0";"52";"83.9";"0";"0.0";"62";"82.2"
"797";"Alex Labbe";"2021";"21";"21_2021";"2021_21";"21";"17";"13";"13";"31";"19";"-11";"37";"48";"10";"27.0";"0";"17";"27.4";"0";"0.0";"62";"67.2"
"798";"Jeremy Clements";"2021";"21";"21_2021";"2021_21";"20";"7";"14";"3";"29";"14";"12";"43";"31";"14";"32.6";"0";"37";"59.7";"0";"0.0";"62";"72.7"
"799";"Josh Williams";"2021";"21";"21_2021";"2021_21";"31";"18";"15";"6";"31";"18";"1";"47";"46";"6";"12.8";"0";"10";"16.1";"0";"0.0";"62";"66.7"
