"";"Driver";"year";"race";"raceID";"race_ID";"Start";"Mid Race";"Finish";"High Pos.";"Low Pos.";"Avg. Pos.";"Pass Diff.";"Green Flag Passes";"Green Flag Times Passed";"Quality Passes";"Pct. Quality Passes";"Fastest Lap";"Top 15 Laps";"Pct. Top 15 Laps";"Laps Led";"Pct. Laps Led";"Total Laps";"Driver Rating"
"146";"Timothy Peters";"2021";"04";"04_2021";"2021_04";"16";"37";"30";"16";"37";"31";"-3";"37";"40";"1";"2.7";"0";"0";"0.0";"0";"0.0";"126";"40.7"
"147";"Dawson Cram";"2021";"04";"04_2021";"2021_04";"27";"31";"31";"23";"34";"30";"-5";"32";"37";"0";"0.0";"0";"0";"0.0";"0";"0.0";"126";"43.0"
"148";"Bret Holmes";"2021";"04";"04_2021";"2021_04";"35";"32";"32";"25";"37";"32";"-6";"32";"38";"0";"0.0";"0";"0";"0.0";"0";"0.0";"126";"36.8"
"149";"Spencer Boyd";"2021";"04";"04_2021";"2021_04";"25";"33";"33";"25";"37";"34";"-6";"13";"19";"0";"0.0";"0";"0";"0.0";"0";"0.0";"125";"33.2"
"150";"Ryan Ellis";"2021";"04";"04_2021";"2021_04";"36";"34";"34";"24";"36";"33";"-15";"23";"38";"0";"0.0";"0";"0";"0.0";"0";"0.0";"124";"35.7"
"151";"Chandler Smith";"2021";"04";"04_2021";"2021_04";"11";"17";"35";"8";"40";"29";"-28";"40";"68";"12";"30.0";"12";"18";"14.5";"0";"0.0";"124";"63.4"
"152";"Bill Lester";"2021";"04";"04_2021";"2021_04";"31";"38";"36";"31";"39";"37";"-5";"8";"13";"0";"0.0";"0";"0";"0.0";"0";"0.0";"123";"28.8"
"153";"Akinori Ogata";"2021";"04";"04_2021";"2021_04";"38";"36";"37";"30";"39";"37";"1";"15";"14";"0";"0.0";"0";"0";"0.0";"0";"0.0";"123";"28.8"
"154";"Jennifer Jo Cobb";"2021";"04";"04_2021";"2021_04";"33";"39";"38";"33";"39";"39";"-7";"3";"10";"0";"0.0";"0";"0";"0.0";"0";"0.0";"117";"25.8"
"155";"Raphael Lessard";"2021";"04";"04_2021";"2021_04";"23";"29";"39";"11";"37";"25";"-34";"38";"72";"5";"13.2";"1";"16";"13.9";"0";"0.0";"115";"55.2"
"156";"Norm Benning";"2021";"04";"04_2021";"2021_04";"37";"40";"40";"37";"40";"40";"-1";"1";"2";"0";"0.0";"0";"0";"0.0";"0";"0.0";"72";"23.2"
"157";"Martin Truex, Jr.";"2021";"05";"05_2021";"2021_05";"15";"1";"1";"1";"16";"2";"17";"35";"18";"34";"97.1";"53";"149";"99.3";"105";"70.0";"150";"141.0"
"158";"Ben Rhodes";"2021";"05";"05_2021";"2021_05";"9";"2";"2";"1";"11";"4";"6";"32";"26";"31";"96.9";"8";"150";"100.0";"3";"2.0";"150";"108.7"
"159";"Raphael Lessard";"2021";"05";"05_2021";"2021_05";"29";"8";"3";"2";"29";"10";"21";"47";"26";"27";"57.4";"1";"116";"77.3";"0";"0.0";"150";"103.9"
"160";"Todd Gilliland";"2021";"05";"05_2021";"2021_05";"13";"10";"4";"3";"21";"9";"4";"33";"29";"26";"78.8";"1";"130";"86.7";"0";"0.0";"150";"100.3"
"161";"Chase Briscoe";"2021";"05";"05_2021";"2021_05";"33";"5";"5";"3";"33";"9";"26";"56";"30";"25";"44.6";"1";"127";"84.7";"0";"0.0";"150";"97.0"
"162";"Grant Enfinger";"2021";"05";"05_2021";"2021_05";"8";"13";"6";"1";"13";"7";"-1";"29";"30";"29";"100.0";"0";"150";"100.0";"2";"1.3";"150";"87.0"
"163";"Zane Smith";"2021";"05";"05_2021";"2021_05";"6";"18";"7";"3";"35";"12";"23";"64";"41";"40";"62.5";"1";"111";"74.0";"0";"0.0";"150";"90.8"
"164";"Parker Kligerman";"2021";"05";"05_2021";"2021_05";"16";"11";"8";"5";"16";"10";"-1";"37";"38";"37";"100.0";"0";"150";"100.0";"0";"0.0";"150";"83.3"
"165";"Austin Hill";"2021";"05";"05_2021";"2021_05";"2";"4";"9";"1";"11";"6";"-7";"34";"41";"34";"100.0";"1";"150";"100.0";"1";"0.7";"150";"91.5"
"166";"Austin Wayne Self";"2021";"05";"05_2021";"2021_05";"17";"9";"10";"8";"18";"12";"5";"46";"41";"42";"91.3";"0";"136";"90.7";"0";"0.0";"150";"79.2"
"167";"Bubba Wallace";"2021";"05";"05_2021";"2021_05";"32";"15";"11";"11";"32";"18";"15";"49";"34";"17";"34.7";"0";"54";"36.0";"0";"0.0";"150";"80.3"
"168";"Stewart Friesen";"2021";"05";"05_2021";"2021_05";"7";"6";"12";"1";"15";"7";"-1";"34";"35";"34";"100.0";"4";"150";"100.0";"1";"0.7";"150";"86.6"
"169";"Tanner Gray";"2021";"05";"05_2021";"2021_05";"18";"23";"13";"12";"39";"22";"2";"57";"55";"23";"40.4";"1";"46";"30.7";"0";"0.0";"150";"75.8"
"170";"Matt Crafton";"2021";"05";"05_2021";"2021_05";"4";"7";"14";"1";"20";"10";"-10";"43";"53";"27";"62.8";"2";"100";"66.7";"0";"0.0";"150";"78.1"
"171";"Kevin Harvick";"2021";"05";"05_2021";"2021_05";"30";"16";"15";"7";"30";"15";"8";"51";"43";"29";"56.9";"0";"99";"66.0";"0";"0.0";"150";"73.2"
"172";"Sheldon Creed";"2021";"05";"05_2021";"2021_05";"3";"3";"16";"1";"16";"7";"-4";"35";"39";"35";"100.0";"5";"141";"94.0";"38";"25.3";"150";"78.5"
"173";"Daniel Suarez";"2021";"05";"05_2021";"2021_05";"26";"19";"17";"12";"30";"21";"-6";"47";"53";"0";"0.0";"0";"0";"0.0";"0";"0.0";"150";"70.0"
"174";"Chase Purdy";"2021";"05";"05_2021";"2021_05";"23";"17";"18";"1";"27";"17";"-19";"32";"51";"11";"34.4";"0";"36";"24.0";"0";"0.0";"150";"67.2"
"175";"Hailie Deegan";"2021";"05";"05_2021";"2021_05";"22";"12";"19";"6";"24";"17";"-8";"35";"43";"12";"34.3";"0";"49";"32.7";"0";"0.0";"150";"66.5"
"176";"Ryan Truex";"2021";"05";"05_2021";"2021_05";"14";"34";"20";"11";"34";"23";"-1";"38";"39";"5";"13.2";"0";"13";"8.7";"0";"0.0";"150";"64.3"
"177";"Carson Hocevar";"2021";"05";"05_2021";"2021_05";"11";"33";"21";"10";"40";"29";"-26";"25";"51";"5";"20.0";"0";"17";"11.3";"0";"0.0";"150";"47.8"
"178";"Myatt Snider";"2021";"05";"05_2021";"2021_05";"37";"14";"22";"9";"37";"22";"15";"52";"37";"8";"15.4";"0";"23";"15.3";"0";"0.0";"150";"66.3"
"179";"Tate Fogleman";"2021";"05";"05_2021";"2021_05";"24";"30";"23";"21";"37";"28";"-11";"41";"52";"0";"0.0";"0";"0";"0.0";"0";"0.0";"150";"61.7"
"180";"Brett Moffitt";"2021";"05";"05_2021";"2021_05";"10";"24";"24";"9";"39";"25";"3";"39";"36";"4";"10.3";"0";"28";"18.7";"0";"0.0";"150";"66.5"
"181";"Spencer Boyd";"2021";"05";"05_2021";"2021_05";"31";"32";"25";"25";"39";"33";"-23";"17";"40";"0";"0.0";"0";"0";"0.0";"0";"0.0";"150";"40.3"
"182";"Cody Erickson";"2021";"05";"05_2021";"2021_05";"34";"25";"26";"20";"35";"28";"-11";"32";"43";"0";"0.0";"0";"0";"0.0";"0";"0.0";"150";"44.8"
"183";"Codie Rohrbaugh";"2021";"05";"05_2021";"2021_05";"20";"28";"27";"17";"37";"25";"-8";"52";"60";"0";"0.0";"0";"0";"0.0";"0";"0.0";"150";"63.5"
"184";"Mike Marlar";"2021";"05";"05_2021";"2021_05";"38";"26";"28";"17";"38";"29";"-7";"39";"46";"0";"0.0";"0";"0";"0.0";"0";"0.0";"148";"40.7"
"185";"Jake Griffin";"2021";"05";"05_2021";"2021_05";"36";"36";"29";"24";"37";"33";"-11";"32";"43";"0";"0.0";"0";"0";"0.0";"0";"0.0";"147";"42.8"
"186";"Timothy Peters";"2021";"05";"05_2021";"2021_05";"27";"27";"30";"21";"36";"28";"-13";"47";"60";"0";"0.0";"0";"0";"0.0";"0";"0.0";"147";"52.0"
"187";"Andrew Gordon";"2021";"05";"05_2021";"2021_05";"40";"31";"31";"23";"40";"31";"0";"45";"45";"0";"0.0";"2";"0";"0.0";"0";"0.0";"144";"53.1"
"188";"Johnny Sauter";"2021";"05";"05_2021";"2021_05";"5";"21";"32";"1";"35";"22";"17";"52";"35";"9";"17.3";"0";"40";"32.3";"0";"0.0";"124";"65.8"
"189";"Jennifer Jo Cobb";"2021";"05";"05_2021";"2021_05";"35";"35";"33";"26";"40";"34";"-14";"14";"28";"0";"0.0";"0";"0";"0.0";"0";"0.0";"120";"46.0"
"190";"Chandler Smith";"2021";"05";"05_2021";"2021_05";"21";"29";"34";"10";"38";"27";"24";"57";"33";"11";"19.3";"0";"18";"15.4";"0";"0.0";"117";"59.2"
"191";"Kyle Larson";"2021";"05";"05_2021";"2021_05";"28";"22";"35";"13";"33";"25";"15";"42";"27";"9";"21.4";"0";"19";"19.4";"0";"0.0";"98";"74.3"
"192";"Danny Bohn";"2021";"05";"05_2021";"2021_05";"25";"20";"36";"15";"28";"27";"-6";"26";"32";"0";"0.0";"0";"0";"0.0";"0";"0.0";"98";"64.2"
"193";"Norm Benning";"2021";"05";"05_2021";"2021_05";"39";"37";"37";"29";"40";"36";"-4";"12";"16";"0";"0.0";"0";"0";"0.0";"0";"0.0";"72";"25.7"
"194";"Derek Kraus";"2021";"05";"05_2021";"2021_05";"12";"38";"38";"12";"40";"37";"11";"23";"12";"0";"0.0";"0";"0";"0.0";"0";"0.0";"49";"26.7"
"195";"John Hunter Nemechek";"2021";"05";"05_2021";"2021_05";"1";"39";"39";"1";"10";"29";"-10";"15";"25";"14";"93.3";"1";"48";"100.0";"0";"0.0";"48";"62.3"
"196";"Tyler Ankrum";"2021";"05";"05_2021";"2021_05";"19";"40";"40";"18";"24";"36";"-6";"14";"20";"0";"0.0";"0";"0";"0.0";"0";"0.0";"34";"42.3"
"197";"John Hunter Nemechek";"2021";"06";"06_2021";"2021_06";"18";"1";"1";"1";"20";"4";"25";"33";"8";"30";"90.9";"63";"248";"99.2";"114";"45.6";"250";"140.9"
"198";"Kyle Busch";"2021";"06";"06_2021";"2021_06";"12";"4";"2";"1";"12";"4";"12";"30";"18";"29";"96.7";"20";"250";"100.0";"26";"10.4";"250";"118.8"
"199";"Tyler Ankrum";"2021";"06";"06_2021";"2021_06";"30";"15";"3";"2";"30";"15";"26";"51";"25";"14";"27.5";"2";"114";"45.6";"0";"0.0";"250";"87.7"
"200";"Chandler Smith";"2021";"06";"06_2021";"2021_06";"23";"10";"4";"1";"24";"11";"9";"41";"32";"16";"39.0";"10";"162";"64.8";"24";"9.6";"250";"96.7"
"201";"Johnny Sauter";"2021";"06";"06_2021";"2021_06";"19";"13";"5";"1";"25";"12";"17";"39";"22";"24";"61.5";"6";"216";"86.4";"0";"0.0";"250";"97.7"
"202";"Todd Gilliland";"2021";"06";"06_2021";"2021_06";"8";"8";"6";"3";"12";"8";"3";"34";"31";"31";"91.2";"3";"250";"100.0";"0";"0.0";"250";"104.7"
"203";"Ben Rhodes";"2021";"06";"06_2021";"2021_06";"1";"3";"7";"1";"14";"4";"4";"22";"18";"18";"81.8";"4";"250";"100.0";"4";"1.6";"250";"114.1"
"204";"Grant Enfinger";"2021";"06";"06_2021";"2021_06";"3";"2";"8";"1";"21";"4";"2";"25";"23";"24";"96.0";"18";"248";"99.2";"71";"28.4";"250";"127.4"
"205";"Sam Mayer";"2021";"06";"06_2021";"2021_06";"40";"12";"9";"8";"40";"17";"36";"63";"27";"30";"47.6";"6";"136";"54.4";"0";"0.0";"250";"79.7"
"206";"Austin Hill";"2021";"06";"06_2021";"2021_06";"2";"6";"10";"2";"26";"9";"14";"52";"38";"40";"76.9";"9";"208";"83.2";"0";"0.0";"250";"104.8"
"207";"Sheldon Creed";"2021";"06";"06_2021";"2021_06";"9";"21";"11";"8";"24";"16";"-7";"48";"55";"23";"47.9";"0";"103";"41.2";"0";"0.0";"250";"80.8"
"208";"Carson Hocevar";"2021";"06";"06_2021";"2021_06";"13";"11";"12";"6";"22";"10";"11";"49";"38";"46";"93.9";"10";"247";"98.8";"0";"0.0";"250";"95.1"
"209";"Stewart Friesen";"2021";"06";"06_2021";"2021_06";"4";"17";"13";"4";"27";"15";"0";"42";"42";"16";"38.1";"0";"105";"42.0";"0";"0.0";"250";"84.3"
"210";"Zane Smith";"2021";"06";"06_2021";"2021_06";"6";"5";"14";"2";"24";"9";"9";"48";"39";"33";"68.8";"0";"215";"86.0";"0";"0.0";"250";"93.3"
"211";"Derek Kraus";"2021";"06";"06_2021";"2021_06";"29";"9";"15";"8";"29";"13";"19";"54";"35";"31";"57.4";"3";"197";"78.8";"0";"0.0";"250";"86.3"
"212";"Spencer Davis";"2021";"06";"06_2021";"2021_06";"25";"24";"16";"8";"26";"21";"-29";"26";"55";"1";"3.8";"0";"19";"7.6";"0";"0.0";"250";"64.5"
"213";"Hailie Deegan";"2021";"06";"06_2021";"2021_06";"14";"23";"17";"14";"25";"21";"-15";"27";"42";"1";"3.7";"0";"9";"3.6";"0";"0.0";"250";"66.3"
"214";"Matt Crafton";"2021";"06";"06_2021";"2021_06";"7";"18";"18";"1";"25";"13";"-10";"41";"51";"23";"56.1";"0";"160";"64.0";"11";"4.4";"250";"78.0"
"215";"Austin Wayne Self";"2021";"06";"06_2021";"2021_06";"10";"19";"19";"5";"26";"16";"-14";"38";"52";"9";"23.7";"0";"105";"42.0";"0";"0.0";"250";"71.2"
"216";"Danny Bohn";"2021";"06";"06_2021";"2021_06";"28";"22";"20";"4";"31";"22";"-5";"36";"41";"2";"5.6";"0";"25";"10.0";"0";"0.0";"250";"61.3"
"217";"Timmy Hill";"2021";"06";"06_2021";"2021_06";"34";"26";"21";"6";"34";"24";"-11";"26";"37";"0";"0.0";"0";"13";"5.2";"0";"0.0";"250";"56.7"
"218";"Timothy Peters";"2021";"06";"06_2021";"2021_06";"27";"28";"22";"17";"31";"27";"-8";"22";"30";"0";"0.0";"0";"0";"0.0";"0";"0.0";"250";"51.2"
"219";"Raphael Lessard";"2021";"06";"06_2021";"2021_06";"5";"7";"23";"2";"23";"9";"-3";"30";"33";"21";"70.0";"1";"198";"79.5";"0";"0.0";"249";"85.6"
"220";"Tanner Gray";"2021";"06";"06_2021";"2021_06";"11";"16";"24";"10";"24";"16";"-14";"34";"48";"27";"79.4";"1";"154";"61.8";"0";"0.0";"249";"64.6"
"221";"Dawson Cram";"2021";"06";"06_2021";"2021_06";"31";"30";"25";"25";"33";"29";"2";"17";"15";"0";"0.0";"0";"0";"0.0";"0";"0.0";"248";"45.8"
"222";"Jett Noland";"2021";"06";"06_2021";"2021_06";"36";"27";"26";"19";"36";"28";"2";"15";"13";"0";"0.0";"0";"0";"0.0";"0";"0.0";"247";"47.7"
"223";"Spencer Boyd";"2021";"06";"06_2021";"2021_06";"26";"31";"27";"26";"33";"30";"-5";"6";"11";"0";"0.0";"0";"0";"0.0";"0";"0.0";"247";"42.3"
"224";"Chase Purdy";"2021";"06";"06_2021";"2021_06";"15";"14";"28";"11";"32";"21";"-2";"28";"30";"11";"39.3";"2";"83";"33.9";"0";"0.0";"245";"65.1"
"225";"Ryan Reed";"2021";"06";"06_2021";"2021_06";"39";"33";"29";"28";"39";"33";"2";"6";"4";"0";"0.0";"0";"0";"0.0";"0";"0.0";"245";"36.7"
"226";"Keith McGee";"2021";"06";"06_2021";"2021_06";"32";"34";"30";"30";"39";"34";"6";"7";"1";"0";"0.0";"0";"0";"0.0";"0";"0.0";"244";"34.5"
"227";"Cory Roper";"2021";"06";"06_2021";"2021_06";"21";"36";"31";"21";"40";"36";"-15";"5";"20";"0";"0.0";"0";"0";"0.0";"0";"0.0";"243";"34.2"
"228";"Norm Benning";"2021";"06";"06_2021";"2021_06";"38";"35";"32";"32";"39";"36";"2";"7";"5";"0";"0.0";"0";"0";"0.0";"0";"0.0";"240";"29.8"
"229";"Josh Reaume";"2021";"06";"06_2021";"2021_06";"37";"32";"33";"31";"37";"34";"1";"8";"7";"0";"0.0";"1";"0";"0.0";"0";"0.0";"240";"36.8"
"230";"Howie DiSavino III";"2021";"06";"06_2021";"2021_06";"35";"38";"34";"34";"40";"37";"1";"10";"9";"0";"0.0";"0";"0";"0.0";"0";"0.0";"221";"32.5"
"231";"Kris Wright";"2021";"06";"06_2021";"2021_06";"22";"29";"35";"21";"30";"28";"-10";"14";"24";"0";"0.0";"0";"0";"0.0";"0";"0.0";"212";"43.0"
"232";"Codie Rohrbaugh";"2021";"06";"06_2021";"2021_06";"20";"25";"36";"4";"26";"25";"-8";"21";"29";"0";"0.0";"0";"1";"0.5";"0";"0.0";"195";"51.8"
"233";"Brett Moffitt";"2021";"06";"06_2021";"2021_06";"17";"20";"37";"9";"35";"24";"-10";"27";"37";"4";"14.8";"0";"24";"12.9";"0";"0.0";"186";"54.7"
"234";"Jennifer Jo Cobb";"2021";"06";"06_2021";"2021_06";"33";"37";"38";"33";"38";"37";"-3";"5";"8";"0";"0.0";"0";"0";"0.0";"0";"0.0";"168";"28.3"
"235";"Tate Fogleman";"2021";"06";"06_2021";"2021_06";"24";"39";"39";"21";"29";"35";"-3";"10";"13";"0";"0.0";"0";"0";"0.0";"0";"0.0";"82";"36.2"
"236";"Ryan Truex";"2021";"06";"06_2021";"2021_06";"16";"40";"40";"14";"32";"36";"-25";"2";"27";"1";"50.0";"0";"10";"22.7";"0";"0.0";"44";"40.5"
"237";"Kyle Busch";"2021";"07";"07_2021";"2021_07";"2";"1";"1";"1";"12";"3";"2";"47";"45";"42";"89.4";"48";"140";"100.0";"59";"42.1";"140";"140.3"
"238";"Ross Chastain";"2021";"07";"07_2021";"2021_07";"34";"9";"2";"1";"34";"9";"29";"69";"40";"43";"62.3";"7";"128";"91.4";"6";"4.3";"140";"106.6"
"239";"Austin Hill";"2021";"07";"07_2021";"2021_07";"7";"21";"3";"1";"31";"10";"25";"78";"53";"34";"43.6";"8";"109";"77.9";"0";"0.0";"140";"108.8"
"240";"Christian Eckes";"2021";"07";"07_2021";"2021_07";"17";"22";"4";"1";"25";"15";"8";"71";"63";"38";"53.5";"0";"74";"52.9";"3";"2.1";"140";"86.5"
"241";"John Hunter Nemechek";"2021";"07";"07_2021";"2021_07";"1";"3";"5";"1";"22";"3";"9";"65";"56";"48";"73.8";"21";"138";"98.6";"16";"11.4";"140";"122.3"
"242";"Todd Gilliland";"2021";"07";"07_2021";"2021_07";"6";"6";"6";"2";"17";"8";"-12";"44";"56";"35";"79.5";"1";"135";"96.4";"0";"0.0";"140";"99.3"
"243";"Zane Smith";"2021";"07";"07_2021";"2021_07";"9";"4";"7";"1";"26";"8";"-5";"52";"57";"38";"73.1";"1";"134";"95.7";"0";"0.0";"140";"103.3"
"244";"Raphael Lessard";"2021";"07";"07_2021";"2021_07";"15";"20";"8";"7";"28";"18";"6";"70";"64";"20";"28.6";"0";"48";"34.3";"0";"0.0";"140";"80.8"
"245";"Johnny Sauter";"2021";"07";"07_2021";"2021_07";"4";"17";"9";"1";"26";"12";"-2";"54";"56";"21";"38.9";"0";"103";"73.6";"13";"9.3";"140";"87.6"
"246";"Ben Rhodes";"2021";"07";"07_2021";"2021_07";"3";"8";"10";"1";"16";"7";"8";"53";"45";"45";"84.9";"0";"139";"99.3";"2";"1.4";"140";"103.5"
"247";"Chandler Smith";"2021";"07";"07_2021";"2021_07";"5";"15";"11";"5";"27";"17";"-13";"79";"92";"28";"35.4";"5";"47";"33.6";"0";"0.0";"140";"79.5"
"248";"Bayley Currey";"2021";"07";"07_2021";"2021_07";"26";"11";"12";"3";"29";"12";"27";"81";"54";"40";"49.4";"0";"113";"80.7";"0";"0.0";"140";"85.0"
"249";"Hailie Deegan";"2021";"07";"07_2021";"2021_07";"20";"13";"13";"5";"22";"14";"2";"72";"70";"37";"51.4";"0";"94";"67.1";"0";"0.0";"140";"81.5"
"250";"Stewart Friesen";"2021";"07";"07_2021";"2021_07";"10";"5";"14";"2";"24";"8";"0";"49";"49";"34";"69.4";"0";"137";"97.9";"0";"0.0";"140";"100.2"
"251";"Tyler Ankrum";"2021";"07";"07_2021";"2021_07";"13";"16";"15";"11";"31";"18";"-1";"65";"66";"16";"24.6";"0";"38";"27.1";"0";"0.0";"140";"76.5"
"252";"Austin Wayne Self";"2021";"07";"07_2021";"2021_07";"16";"19";"16";"11";"30";"21";"-12";"62";"74";"7";"11.3";"0";"6";"4.3";"0";"0.0";"139";"61.5"
"253";"Grant Enfinger";"2021";"07";"07_2021";"2021_07";"29";"18";"17";"2";"31";"20";"18";"72";"54";"16";"22.2";"0";"20";"14.4";"0";"0.0";"139";"63.8"
"254";"Tanner Gray";"2021";"07";"07_2021";"2021_07";"18";"10";"18";"6";"31";"14";"-2";"58";"60";"31";"53.4";"4";"99";"71.2";"0";"0.0";"139";"84.2"
"255";"Chase Briscoe";"2021";"07";"07_2021";"2021_07";"30";"24";"19";"6";"30";"23";"-4";"69";"73";"5";"7.2";"0";"4";"2.9";"0";"0.0";"139";"56.7"
"256";"Ryan Truex";"2021";"07";"07_2021";"2021_07";"31";"23";"20";"4";"31";"20";"5";"70";"65";"12";"17.1";"2";"21";"15.1";"0";"0.0";"139";"62.7"
"257";"Timothy Peters";"2021";"07";"07_2021";"2021_07";"22";"14";"21";"3";"27";"20";"-5";"76";"81";"15";"19.7";"0";"22";"15.8";"0";"0.0";"139";"63.2"
"258";"Timmy Hill";"2021";"07";"07_2021";"2021_07";"25";"26";"22";"5";"40";"25";"-1";"64";"65";"13";"20.3";"0";"21";"15.1";"0";"0.0";"139";"60.5"
"259";"Carson Hocevar";"2021";"07";"07_2021";"2021_07";"11";"25";"23";"11";"32";"22";"-3";"48";"51";"8";"16.7";"1";"22";"15.8";"0";"0.0";"139";"61.0"
"260";"Matt Crafton";"2021";"07";"07_2021";"2021_07";"12";"12";"24";"5";"29";"13";"-8";"61";"69";"34";"55.7";"0";"82";"59.0";"0";"0.0";"139";"80.0"
"261";"Chase Purdy";"2021";"07";"07_2021";"2021_07";"23";"29";"25";"18";"34";"27";"-10";"48";"58";"0";"0.0";"0";"0";"0.0";"0";"0.0";"138";"51.3"
"262";"Danny Bohn";"2021";"07";"07_2021";"2021_07";"21";"30";"26";"20";"32";"28";"-9";"31";"40";"0";"0.0";"0";"0";"0.0";"0";"0.0";"138";"46.2"
"263";"Bret Holmes";"2021";"07";"07_2021";"2021_07";"32";"28";"27";"21";"32";"28";"9";"44";"35";"0";"0.0";"0";"0";"0.0";"0";"0.0";"138";"45.3"
"264";"Derek Kraus";"2021";"07";"07_2021";"2021_07";"14";"7";"28";"3";"28";"13";"-8";"56";"64";"27";"48.2";"1";"94";"68.1";"0";"0.0";"138";"72.2"
"265";"Spencer Davis";"2021";"07";"07_2021";"2021_07";"19";"27";"29";"6";"32";"26";"-7";"52";"59";"8";"15.4";"1";"13";"9.5";"0";"0.0";"137";"50.3"
"266";"Jordan Anderson";"2021";"07";"07_2021";"2021_07";"36";"31";"30";"25";"36";"31";"1";"36";"35";"0";"0.0";"0";"0";"0.0";"0";"0.0";"137";"41.3"
"267";"Dawson Cram";"2021";"07";"07_2021";"2021_07";"28";"32";"31";"27";"34";"31";"-11";"24";"35";"0";"0.0";"0";"0";"0.0";"0";"0.0";"137";"39.2"
"268";"Sheldon Creed";"2021";"07";"07_2021";"2021_07";"8";"2";"32";"1";"32";"7";"-24";"47";"71";"36";"76.6";"9";"117";"86.0";"41";"30.1";"136";"110.1"
"269";"Kris Wright";"2021";"07";"07_2021";"2021_07";"24";"34";"33";"24";"36";"34";"-11";"5";"16";"0";"0.0";"0";"0";"0.0";"0";"0.0";"135";"36.0"
"270";"C.J. McLaughlin";"2021";"07";"07_2021";"2021_07";"40";"33";"34";"32";"40";"34";"7";"15";"8";"0";"0.0";"0";"0";"0.0";"0";"0.0";"133";"35.0"
"271";"Spencer Boyd";"2021";"07";"07_2021";"2021_07";"27";"35";"35";"27";"40";"35";"-11";"14";"25";"0";"0.0";"0";"0";"0.0";"0";"0.0";"133";"30.0"
"272";"Tate Fogleman";"2021";"07";"07_2021";"2021_07";"35";"36";"36";"7";"36";"31";"6";"21";"15";"0";"0.0";"0";"2";"1.5";"0";"0.0";"130";"46.7"
"273";"Jennifer Jo Cobb";"2021";"07";"07_2021";"2021_07";"39";"38";"37";"36";"39";"37";"4";"8";"4";"0";"0.0";"0";"0";"0.0";"0";"0.0";"106";"30.3"
"274";"Jesse Iwuji";"2021";"07";"07_2021";"2021_07";"38";"37";"38";"36";"39";"38";"0";"6";"6";"0";"0.0";"0";"0";"0.0";"0";"0.0";"73";"28.3"
"275";"Norm Benning";"2021";"07";"07_2021";"2021_07";"37";"39";"39";"37";"40";"39";"-1";"7";"8";"0";"0.0";"0";"0";"0.0";"0";"0.0";"42";"23.7"
"276";"Ryan Reed";"2021";"07";"07_2021";"2021_07";"33";"40";"40";"33";"40";"40";"-5";"4";"9";"0";"0.0";"0";"0";"0.0";"0";"0.0";"27";"24.8"
"277";"Sheldon Creed";"2021";"08";"08_2021";"2021_08";"15";"7";"1";"1";"23";"7";"12";"35";"23";"31";"88.6";"2";"139";"94.6";"7";"4.8";"147";"116.4"
"278";"Ben Rhodes";"2021";"08";"08_2021";"2021_08";"4";"13";"2";"1";"29";"10";"-2";"36";"38";"13";"36.1";"8";"107";"72.8";"34";"23.1";"147";"104.8"
"279";"Carson Hocevar";"2021";"08";"08_2021";"2021_08";"14";"5";"3";"1";"36";"11";"10";"35";"25";"27";"77.1";"6";"124";"84.4";"1";"0.7";"147";"98.4"
"280";"Matt Crafton";"2021";"08";"08_2021";"2021_08";"9";"11";"4";"4";"28";"10";"19";"38";"19";"29";"76.3";"0";"128";"87.1";"0";"0.0";"147";"101.5"
"281";"Grant Enfinger";"2021";"08";"08_2021";"2021_08";"17";"18";"5";"3";"25";"13";"6";"39";"33";"23";"59.0";"2";"104";"70.7";"0";"0.0";"147";"89.5"
"282";"Johnny Sauter";"2021";"08";"08_2021";"2021_08";"6";"15";"6";"1";"31";"14";"3";"37";"34";"14";"37.8";"0";"84";"57.1";"0";"0.0";"147";"88.8"
"283";"Timmy Hill";"2021";"08";"08_2021";"2021_08";"26";"24";"7";"1";"31";"21";"-2";"31";"33";"4";"12.9";"0";"28";"19.0";"1";"0.7";"147";"67.8"
"284";"John Hunter Nemechek";"2021";"08";"08_2021";"2021_08";"1";"1";"8";"1";"21";"5";"16";"24";"8";"18";"75.0";"26";"138";"93.9";"65";"44.2";"147";"137.8"
"285";"Austin Wayne Self";"2021";"08";"08_2021";"2021_08";"12";"23";"9";"5";"28";"17";"-17";"29";"46";"17";"58.6";"0";"71";"48.3";"0";"0.0";"147";"75.8"
"286";"Jordan Anderson";"2021";"08";"08_2021";"2021_08";"31";"28";"10";"2";"35";"23";"5";"37";"32";"6";"16.2";"0";"35";"23.8";"0";"0.0";"147";"59.0"
"287";"Ryan Truex";"2021";"08";"08_2021";"2021_08";"18";"21";"11";"1";"26";"16";"3";"44";"41";"8";"18.2";"0";"47";"32.0";"4";"2.7";"147";"72.7"
"288";"Ryan Reed";"2021";"08";"08_2021";"2021_08";"19";"16";"12";"3";"27";"15";"4";"44";"40";"22";"50.0";"0";"79";"53.7";"0";"0.0";"147";"78.5"
"289";"Austin Hill";"2021";"08";"08_2021";"2021_08";"2";"8";"13";"1";"26";"9";"17";"37";"20";"32";"86.5";"12";"120";"81.6";"11";"7.5";"147";"112.9"
"290";"Tyler Ankrum";"2021";"08";"08_2021";"2021_08";"16";"17";"14";"8";"25";"15";"4";"27";"23";"14";"51.9";"0";"69";"46.9";"0";"0.0";"147";"78.3"
